date,hour,demand
2021-03-01,0,58.25042666033174
2021-03-01,1,52.69546638769306
2021-03-01,2,51.488669111836295
2021-03-01,3,50.17310107283919
2021-03-01,5,47.253098979880214
2021-03-01,6,49.26632060320185
2021-03-01,7,60.973429601244966
2021-03-01,8,77.89149428116784
2021-03-01,9,81.79852164233809
2021-03-01,10,82.0945411685608
2021-03-01,11,86.16957249080068
2021-03-01,12,95.52423932551253
2021-03-01,13,98.28996532185222
2021-03-01,14,100.59355955396454
2021-03-01,15,98.63772266568758
2021-03-01,16,95.94094325887963
2021-03-01,17,102.09414551768893
2021-03-01,18,99.05016159495989
2021-03-01,19,97.12440279698765
2021-03-01,20,89.18181581425
2021-03-01,21,79.49206137253987
2021-03-01,22,67.69298897566755
2021-03-01,23,61.56489158563867
2021-03-02,0,55.59264973598637
2021-03-02,1,51.97678002275576
2021-03-02,2,52.350090692294565
2021-03-02,4,50.04667436782062
2021-03-02,6,50.32352611058757
2021-03-02,7,61.955583119768704
2021-03-02,8,68.92360337453815
2021-03-02,9,73.09667339693544
2021-03-02,10,71.81310855455101
2021-03-02,11,75.93182839869851
2021-03-02,12,81.84232189783386
2021-03-02,13,82.86183702265264
2021-03-02,14,82.86183702265264
2021-03-02,15,83.90541029822059
2021-03-02,16,88.68005851678194
2021-03-02,17,95.0500341873182
2021-03-02,18,89.59881522771592
2021-03-02,19,85.514359289772
2021-03-02,20,81.02520752461426
2021-03-02,21,74.761355390664
2021-03-02,22,61.815024351143556
2021-03-02,23,56.658155653833234
2021-03-03,0,60.367654742840145
2021-03-03,2,54.320645178289574
2021-03-03,3,54.68802136056553
2021-03-03,4,52.33160932480176
2021-03-03,5,49.497869943223364
2021-03-03,6,52.60846106756871
2021-03-03,7,63.57117730904382
2021-03-03,8,70.14326169384793
2021-03-03,9,74.6565874449278
2021-03-03,10,77.6807941347775
2021-03-03,11,80.81830636639042
2021-03-03,12,80.56569788629761
2021-03-03,13,76.95883148853564
2021-03-03,14,76.4413804218686
2021-03-03,15,76.57886049016835
2021-03-03,16,83.02305350390682
2021-03-03,17,87.0643689211169
2021-03-03,18,85.1523228093545
2021-03-03,19,82.3491049736789
2021-03-03,20,74.16949658471765
2021-03-03,21,71.45310762615647
2021-03-03,22,63.63411081976431
2021-03-03,23,58.35042557454117
2021-03-04,0,56.129474644999675
2021-03-04,1,53.371365740665325
2021-03-04,2,53.013986404175455
2021-03-04,4,56.531153748290244
2021-03-04,6,56.808005491057195
2021-03-04,7,65.47527860060731
2021-03-04,8,70.34896743508847
2021-03-04,9,71.09092332754136
2021-03-04,10,69.15732274328515
2021-03-04,11,73.33909951501033
2021-03-04,12,74.63809766232606
2021-03-04,13,74.56864117611053
2021-03-04,14,74.56864117611053
2021-03-04,15,76.5882185167516
2021-03-04,16,77.25484096532993
2021-03-04,17,81.76910035663711
2021-03-04,18,82.84445018804348
2021-03-04,19,78.50061742636062
2021-03-04,20,74.01146566120288
2021-03-04,21,70.54478402105804
2021-03-04,22,62.22507197228635
2021-03-04,23,60.366092471362265
2021-03-05,0,69.70540849236315
2021-03-05,1,58.928554287335814
2021-03-05,2,65.0414143654
2021-03-05,3,54.67455708397277
2021-03-05,4,52.89392735694868
2021-03-05,5,56.16050964557891
2021-03-05,6,52.780100831765736
2021-03-05,7,59.61748300645021
2021-03-05,8,70.44470160008626
2021-03-05,9,80.24092136478549
2021-03-05,10,87.33313660819881
2021-03-05,11,92.05868740708408
2021-03-05,12,99.91759447359006
2021-03-05,13,97.17489421411538
2021-03-05,14,97.7685948113596
2021-03-05,15,94.55612951206176
2021-03-05,16,93.68145226732648
2021-03-05,17,94.75160719064947
2021-03-05,18,98.9452664390631
2021-03-05,19,92.0920995000807
2021-03-05,20,82.12375464884052
2021-03-05,21,81.24967122095676
2021-03-05,22,74.65062881940081
2021-03-05,23,66.16500744519057
2021-03-06,0,62.39360184979881
2021-03-06,1,58.66788481820482
2021-03-06,2,61.987673836973826
2021-03-06,4,58.192232895810996
2021-03-06,7,61.78874845585657
2021-03-06,8,66.99856158951047
2021-03-06,9,76.89746836375815
2021-03-06,10,83.36712211582353
2021-03-06,11,98.6974114876542
2021-03-06,12,113.4566754499869
2021-03-06,13,120.05111781334166
2021-03-06,14,118.24760546952969
2021-03-06,15,118.50077172437649
2021-03-06,16,111.45366446936778
2021-03-06,17,101.66619323712546
2021-03-06,18,101.27502793490206
2021-03-06,19,92.4681898235
2021-03-06,20,80.36740503525813
2021-03-06,21,74.07312403968403
2021-03-06,22,66.78522159368465
2021-03-06,23,60.85715230189912
2021-03-07,0,65.1097760702124
2021-03-07,1,55.233743735762204
2021-03-07,2,60.50175748680302
2021-03-07,3,55.55844902365261
2021-03-07,4,53.426371611567035
2021-03-07,5,54.9111735680559
2021-03-07,7,59.01042233591764
2021-03-07,8,65.83250790187647
2021-03-07,9,78.1821372812729
2021-03-07,10,85.28991212675297
2021-03-07,11,97.69380601163091
2021-03-07,12,108.04703258541365
2021-03-07,13,106.3779743102585
2021-03-07,14,103.88768677121429
2021-03-07,15,110.03689019901316
2021-03-07,16,98.43361341606997
2021-03-07,17,94.27083767861772
2021-03-07,18,90.99244763897201
2021-03-07,19,90.11558846971543
2021-03-07,20,76.41714699387192
2021-03-07,21,74.8899453514136
2021-03-07,22,67.03697207634359
2021-03-07,23,60.9820862366453
2021-03-08,0,56.44346934354118
2021-03-08,1,52.3729278632347
2021-03-08,2,51.590771988071026
2021-03-08,3,48.05276781938869
2021-03-08,4,44.85660553269553
2021-03-08,6,50.36162020831417
2021-03-08,7,57.079002812099915
2021-03-08,8,66.3511379632184
2021-03-08,9,71.45015798569644
2021-03-08,10,73.304726690243
2021-03-08,11,75.32532064286266
2021-03-08,12,79.25002335519804
2021-03-08,13,79.25002335519804
2021-03-08,14,78.4656127675347
2021-03-08,15,81.5583579950647
2021-03-08,16,82.01269847262434
2021-03-08,17,86.16916665876563
2021-03-08,18,82.59819559263131
2021-03-08,19,80.82488340087194
2021-03-08,20,73.72108215315818
2021-03-08,21,66.06404760285996
2021-03-08,22,60.086083101239026
2021-03-08,23,54.877678034513515
2021-03-09,0,62.57258730752358
2021-03-09,1,56.816812758139115
2021-03-09,2,57.86637462914097
