date,hour,demand
2021-03-01,0,55.389701538285465
2021-03-01,1,52.78214552278541
2021-03-01,2,53.14884755290586
2021-03-01,3,55.020859687266935
2021-03-01,5,52.292924233658496
2021-03-01,6,52.82051972583625
2021-03-01,7,61.47477897769883
2021-03-01,8,71.09689241772355
2021-03-01,9,75.95796118953623
2021-03-01,10,80.06661632892886
2021-03-01,11,87.05142104689625
2021-03-01,12,96.3728667477153
2021-03-01,13,99.3187159247423
2021-03-01,14,103.29855053213943
2021-03-01,15,105.75159484764272
2021-03-01,16,105.95586749367492
2021-03-01,17,110.9140010982725
2021-03-01,18,105.75125255620983
2021-03-01,19,101.10663399130883
2021-03-01,20,91.88187498165425
2021-03-01,21,86.48145852271585
2021-03-01,22,69.3156304120548
2021-03-01,23,66.05909961052214
2021-03-02,0,53.858830826755124
2021-03-02,1,51.84245207769019
2021-03-02,2,52.20915410781063
2021-03-02,4,53.148597535783615
2021-03-02,6,53.676193027961375
2021-03-02,7,61.855082199197135
2021-03-02,8,71.4325911498466
2021-03-02,9,73.99895821141678
2021-03-02,10,71.45656164160829
2021-03-02,11,79.85355707034137
2021-03-02,12,84.04971133531302
2021-03-02,13,84.18132422148773
2021-03-02,14,87.54289898518749
2021-03-02,15,89.78621523359809
2021-03-02,16,91.56480143481166
2021-03-02,17,98.97108819796323
2021-03-02,18,94.54282357003697
2021-03-02,19,88.19468056132857
2021-03-02,20,84.38177279581171
2021-03-02,21,79.64180286832993
2021-03-02,22,69.1106381703505
2021-03-02,23,65.10434076495805
2021-03-03,0,57.52203481632628
2021-03-03,2,55.18025959624026
2021-03-03,3,54.6582488650796
2021-03-03,4,52.6227777311138
2021-03-03,5,52.6227777311138
2021-03-03,6,53.15037322329157
2021-03-03,7,61.375847088676096
2021-03-03,8,69.9746383653358
2021-03-03,9,76.13982269442997
2021-03-03,10,78.95538665110602
2021-03-03,11,82.70323229747312
2021-03-03,12,82.49674591777452
2021-03-03,13,75.91992047038437
2021-03-03,14,74.9357881175432
2021-03-03,15,77.49837038454535
2021-03-03,16,84.25316271325626
2021-03-03,17,94.20334471621206
2021-03-03,18,87.88095546376373
2021-03-03,19,86.87989306475788
2021-03-03,20,81.15640413328926
2021-03-03,21,77.3200246559843
2021-03-03,22,66.65199933832605
2021-03-03,23,62.41481882122995
2021-03-04,0,55.73194968178473
2021-03-04,1,54.56025485857614
2021-03-04,2,54.92695688869658
2021-03-04,4,53.307552300427645
2021-03-04,6,53.835147792605405
2021-03-04,7,61.16935303798482
2021-03-04,8,68.18935616122876
2021-03-04,9,71.958917545374
2021-03-04,10,73.55593620199089
2021-03-04,11,75.66338165233411
2021-03-04,12,78.19486829334667
2021-03-04,13,79.10679668770088
2021-03-04,14,78.1226643348597
2021-03-04,15,79.62011385639201
2021-03-04,16,80.11661631676154
2021-03-04,17,88.46603443788233
2021-03-04,18,83.8640370060967
2021-03-04,19,80.25226798049775
2021-03-04,20,76.07871323649941
2021-03-04,21,71.11195800211338
2021-03-04,22,67.7881227414264
2021-03-04,23,62.80117562047048
2021-03-05,0,66.53230029729679
2021-03-05,1,62.94334445681244
2021-03-05,2,64.45803132398339
2021-03-05,3,58.626572231402506
2021-03-05,4,54.30987827534381
2021-03-05,5,57.33290305898921
2021-03-05,6,54.83747376752158
2021-03-05,7,62.34024205098235
2021-03-05,8,73.87543345106079
2021-03-05,9,82.40978390150575
2021-03-05,10,90.23826546336191
2021-03-05,11,98.15546447459778
2021-03-05,12,106.6948240366259
2021-03-05,13,109.37499201834716
2021-03-05,14,106.9647988077284
2021-03-05,15,101.81446809463738
2021-03-05,16,100.56656252123743
2021-03-05,17,107.8662659571551
2021-03-05,18,107.63657563054372
2021-03-05,19,97.54820483922781
2021-03-05,20,88.57087547565051
2021-03-05,21,88.40041492554998
2021-03-05,22,78.26407879731009
2021-03-05,23,71.13428927602648
2021-03-06,0,62.44490014429208
2021-03-06,1,56.7206423769886
2021-03-06,2,59.75871942232906
2021-03-06,4,54.809734470728266
2021-03-06,7,61.025763301825265
2021-03-06,8,64.80556686755081
2021-03-06,9,75.70958529768863
2021-03-06,10,84.83202528138132
2021-03-06,11,100.17414134744581
2021-03-06,12,113.80840684390378
2021-03-06,13,124.75176956833548
2021-03-06,14,122.57342028822144
2021-03-06,15,118.8938600734061
2021-03-06,16,119.34326124426265
2021-03-06,17,107.29917654111514
