date,hour,demand
2021-03-01,0,63.89085973145194
2021-03-01,1,52.267576303877
2021-03-01,2,53.807066330464345
2021-03-01,3,51.3184079576181
2021-03-01,5,46.88523762501647
2021-03-01,6,45.94398520801368
2021-03-01,7,61.951890607400145
2021-03-01,8,70.09696078325467
2021-03-01,9,77.56882022425859
2021-03-01,10,76.94806446680829
2021-03-01,11,75.70180364786347
2021-03-01,12,84.9508673719488
2021-03-01,13,93.48305392747022
2021-03-01,14,91.08555395357784
2021-03-01,15,95.35984552877262
2021-03-01,16,89.22000744541819
2021-03-01,17,91.99372474807265
2021-03-01,18,89.791233666471
2021-03-01,19,88.67472296089949
2021-03-01,20,85.70180270466474
2021-03-01,21,76.09325304974656
2021-03-01,22,72.02946419853889
2021-03-01,23,60.042835594902606
2021-03-02,0,57.01794904527713
2021-03-02,1,51.85665031219727
2021-03-02,2,53.3961403387846
2021-03-02,4,53.8614246200618
2021-03-02,6,51.21956303328445
2021-03-02,7,62.77636193379899
2021-03-02,8,68.85804015875276
2021-03-02,9,72.74436103851473
2021-03-02,10,71.76540531616716
2021-03-02,11,74.49850694951273
2021-03-02,12,82.76776726250486
2021-03-02,13,86.08906956245343
2021-03-02,14,85.66446504379266
2021-03-02,15,85.54279958896363
2021-03-02,16,91.5002329168418
2021-03-02,17,94.50813033785842
2021-03-02,18,92.84519517549495
2021-03-02,19,90.3442392257134
2021-03-02,20,83.9099637133153
2021-03-02,21,75.79780215153883
2021-03-02,22,69.34910943004371
2021-03-02,23,59.42587277730821
2021-03-03,0,57.61072452528783
2021-03-03,2,53.98891581879531
2021-03-03,3,54.64365390074466
2021-03-03,4,56.67561052861086
2021-03-03,5,57.36304478446934
2021-03-03,6,57.06228098179416
2021-03-03,7,63.36913741380969
2021-03-03,8,68.20739815991598
2021-03-03,9,70.82428597913454
2021-03-03,10,69.84533025678698
2021-03-03,11,72.89267562290705
2021-03-03,12,71.07250543493535
2021-03-03,13,64.83374907938492
2021-03-03,14,64.11076153924137
2021-03-03,15,63.98909608441237
2021-03-03,16,78.44155739191515
2021-03-03,17,84.22026255822973
2021-03-03,18,82.55732739586627
2021-03-03,19,77.24482774292747
2021-03-03,20,74.6291917951431
2021-03-03,21,69.30491859439073
2021-03-03,22,62.084311369078414
2021-03-03,23,59.18007649340639
2021-03-04,0,56.47717841593802
2021-03-04,1,52.69849696046406
2021-03-04,2,54.23798698705141
2021-03-04,4,56.134978890593665
2021-03-04,6,58.720341439218785
2021-03-04,7,63.1314271834362
2021-03-04,8,67.96968792954249
2021-03-04,9,69.69073986978472
2021-03-04,10,69.6789428340704
2021-03-04,11,71.71424839169207
2021-03-04,12,73.20078466624332
2021-03-04,13,72.98475948939549
2021-03-04,14,73.47317354517835
2021-03-04,15,77.80056591759272
2021-03-04,16,77.74434927636693
2021-03-04,17,83.52305444268151
2021-03-04,18,81.27657870950401
2021-03-04,19,76.06640051171249
2021-03-04,20,74.46280437242652
2021-03-04,21,67.22255075663578
