date,hour,demand
2021-03-01,0,60.87803203628351
2021-03-01,1,49.729632571967805
2021-03-01,2,50.9894400097337
2021-03-01,3,50.58931266572258
2021-03-01,5,50.33940032022626
2021-03-01,6,52.0573766763219
2021-03-01,7,61.9571303424246
2021-03-01,8,71.88118168002389
2021-03-01,9,77.53572755348509
2021-03-01,10,81.47560992749963
2021-03-01,11,86.05847382288836
2021-03-01,12,99.08578846635598
2021-03-01,13,100.70976801768045
2021-03-01,14,102.11334428206186
2021-03-01,15,102.74905133964154
2021-03-01,16,101.88411448449965
2021-03-01,17,108.56300138052244
2021-03-01,18,107.81863793633669
2021-03-01,19,104.79309659926963
2021-03-01,20,90.16591940094604
2021-03-01,21,88.17471664142234
2021-03-01,22,74.58647262324486
2021-03-01,23,68.71110139818732
2021-03-02,0,57.1362857257489
2021-03-02,1,52.476297678154694
2021-03-02,2,52.48102864519478
2021-03-02,4,51.946653922048256
2021-03-02,6,52.66294958581714
2021-03-02,7,62.79747814915604
2021-03-02,8,69.34275972917129
2021-03-02,9,76.29572052508408
2021-03-02,10,74.28586365109427
2021-03-02,11,78.96297038758532
2021-03-02,12,89.7413668598272
2021-03-02,13,91.36534641115166
2021-03-02,14,92.76892267553308
2021-03-02,15,93.95942627303319
2021-03-02,16,95.16979012020946
2021-03-02,17,102.32268426205343
2021-03-02,18,101.21062401943382
2021-03-02,19,98.20334001564353
2021-03-02,20,90.22949617208602
2021-03-02,21,87.92892761688478
2021-03-02,22,73.28326483399563
2021-03-02,23,70.05141610593303
2021-03-03,0,62.19465451222294
2021-03-03,2,55.34018471620702
2021-03-03,3,53.97897502108012
2021-03-03,4,53.22537672357261
2021-03-03,5,53.7290626755838
2021-03-03,6,53.94167238734149
2021-03-03,7,63.12169130370236
2021-03-03,8,69.22208407144446
2021-03-03,9,74.97517743551776
2021-03-03,10,78.91505980953231
2021-03-03,11,80.39246296824909
2021-03-03,12,83.10327015109775
2021-03-03,13,78.36187896549772
2021-03-03,14,73.29508901452716
2021-03-03,15,74.18927246547621
2021-03-03,16,85.90891401882783
2021-03-03,17,89.79265301785104
2021-03-03,18,89.09037336334184
2021-03-03,19,84.89975688920083
2021-03-03,20,77.34809710312338
2021-03-03,21,73.12746827216137
2021-03-03,22,63.74458977792758
2021-03-03,23,58.03288024017645
2021-03-04,0,57.6626286852453
2021-03-04,1,53.8516061218387
2021-03-04,2,54.81741943999457
2021-03-04,4,53.83858290505544
2021-03-04,6,54.55487856882432
2021-03-04,7,62.29849261920217
2021-03-04,8,66.76958808861434
2021-03-04,9,72.00606091336446
2021-03-04,10,71.35734507072794
2021-03-04,11,74.29369077406993
2021-03-04,12,78.1970200635045
2021-03-04,13,79.01860318359262
2021-03-04,14,79.01860318359262
2021-03-04,15,80.17074125404318
2021-03-04,16,81.63255606562564
2021-03-04,17,85.51470786379997
2021-03-04,18,83.29267120640154
2021-03-04,19,80.28538720261125
2021-03-04,20,76.87047555687303
2021-03-04,21,73.60942332366803
2021-03-04,22,67.30340266628683
2021-03-04,23,62.889414790365485
2021-03-05,0,66.24878485584445
2021-03-05,1,56.79343120435111
2021-03-05,2,59.014320993232786
2021-03-05,3,54.620499191027065
2021-03-05,4,50.36235437279475
2021-03-05,5,53.74888010396949
2021-03-05,6,51.07865003656363
2021-03-05,7,61.665459920413156
2021-03-05,8,69.99119354623642
2021-03-05,9,76.08144154219927
2021-03-05,10,82.28910610560482
2021-03-05,11,92.38600734043291
2021-03-05,12,107.10418711767755
2021-03-05,13,108.52348015063342
2021-03-05,14,104.00932687952961
2021-03-05,15,102.29700678825282
2021-03-05,16,105.09626654842788
2021-03-05,17,105.49128410306638
2021-03-05,18,105.67530740738667
2021-03-05,19,96.11060879262557
2021-03-05,20,84.50624719757081
2021-03-05,21,81.93736308333919
2021-03-05,22,73.0892659607773
2021-03-05,23,67.08287342561636
2021-03-06,0,60.75513536167347
2021-03-06,1,57.4717687284911
2021-03-06,2,58.43758204664697
2021-03-06,4,55.50115223174295
2021-03-06,7,61.380607260788004
2021-03-06,8,66.38668273386219
2021-03-06,9,76.5231094742224
2021-03-06,10,86.65409413925381
2021-03-06,11,102.21994147969004
2021-03-06,12,121.48225069393936
2021-03-06,13,125.94851806373316
2021-03-06,14,124.54550139694248
2021-03-06,15,119.37745358371262
2021-03-06,16,121.64662105599693
2021-03-06,17,109.56230013187192
2021-03-06,18,111.25255781151657
2021-03-06,19,99.90669242771924
2021-03-06,20,86.17856983353815
2021-03-06,21,80.76744769194956
2021-03-06,22,71.26536819894598
2021-03-06,23,64.54533357110897
2021-03-07,0,64.07280573354087
2021-03-07,1,57.45059605959115
2021-03-07,2,59.67148584847283
2021-03-07,3,56.104656551209644
2021-03-07,4,55.351058253702135
2021-03-07,5,54.89638486527583
2021-03-07,7,59.72956637253672
2021-03-07,8,66.0455615045798
2021-03-07,9,76.63441601436969
2021-03-07,10,83.11398010196461
2021-03-07,11,96.65047271011593
2021-03-07,12,105.0215236144552
2021-03-07,13,108.37451970018657
2021-03-07,14,105.24367759366245
2021-03-07,15,104.0079241899568
2021-03-07,16,100.09337244937497
2021-03-07,17,94.74303239936124
2021-03-07,18,97.40319995343754
2021-03-07,19,89.24405299135454
2021-03-07,20,76.7265395824848
2021-03-07,21,73.51376910672587
2021-03-07,22,66.41832997173749
2021-03-07,23,59.332978129293934
2021-03-08,0,57.64196036634262
2021-03-08,1,49.45873071631555
