date,hour,demand
2021-03-01,0,63.80087777554127
2021-03-01,1,54.07146616606371
2021-03-01,2,55.068142421780045
2021-03-01,3,51.89321503336148
2021-03-01,5,47.99445287264945
2021-03-01,6,46.682606686384005
2021-03-01,7,58.77649958067078
2021-03-01,8,69.2519103660085
2021-03-01,9,79.47200354780624
2021-03-01,10,75.683590744678
2021-03-01,11,78.29517625829546
2021-03-01,12,84.30978088826829
2021-03-01,13,94.44832898771033
2021-03-01,14,94.44832898771033
2021-03-01,15,95.18470540725792
2021-03-01,16,88.14147356146205
2021-03-01,17,92.87907456164618
2021-03-01,18,90.12686356481575
2021-03-01,19,87.75213955481507
2021-03-01,20,84.79849537219647
2021-03-01,21,72.43670995522744
2021-03-01,22,70.85826428416163
2021-03-01,23,54.55164232681297
2021-03-02,0,62.033263531318845
2021-03-02,1,56.709357675494886
2021-03-02,2,57.70603393121122
2021-03-02,4,53.110706070813876
2021-03-02,6,53.425641307960724
2021-03-02,7,64.60599505504952
2021-03-02,8,69.90317344792673
2021-03-02,9,74.78004520646202
2021-03-02,10,71.87285640554435
2021-03-02,11,76.10905858380131
2021-03-02,12,79.21202136478
2021-03-02,13,88.25520968121107
2021-03-02,14,85.71554419899283
2021-03-02,15,85.13875458114593
2021-03-02,16,85.57045284152059
2021-03-02,17,93.20613198401391
2021-03-02,18,89.17043862690434
2021-03-02,19,86.79571461690367
2021-03-02,20,80.02589723816541
2021-03-02,21,74.99406057510909
2021-03-02,22,65.300674703111
2021-03-02,23,61.0539575514375
2021-03-03,0,58.336460956080586
2021-03-03,2,56.89428485174787
2021-03-03,3,55.32648035108681
2021-03-03,4,56.554280507313486
2021-03-03,5,54.73651368382859
2021-03-03,6,52.509557468485525
2021-03-03,7,60.81475476005914
2021-03-03,8,67.28713967769309
2021-03-03,9,71.2265052960292
2021-03-03,10,68.31931649511154
2021-03-03,11,71.82575977284837
2021-03-03,12,73.64050129135443
2021-03-03,13,62.44741604910998
2021-03-03,14,58.83140601790301
2021-03-03,15,55.81504438632439
2021-03-03,16,78.043831598362
2021-03-03,17,83.70965259518408
2021-03-03,18,81.53702289025034
2021-03-03,19,80.81201869537041
2021-03-03,20,75.98485433994503
2021-03-03,21,69.7060588449369
2021-03-03,22,59.794598528181474
2021-03-03,23,55.547881376507966
2021-03-04,0,54.360186318610175
2021-03-04,1,58.703813080132875
2021-03-04,2,58.53632752452314
2021-03-04,4,62.00088915504769
2021-03-04,6,61.218458350509295
2021-03-04,7,64.30510277162539
2021-03-04,8,70.71343802147061
2021-03-04,9,68.3337615135455
2021-03-04,10,68.76244136813841
2021-03-04,11,78.28292958247286
2021-03-04,12,79.72876791377416
2021-03-04,13,80.27856270281961
2021-03-04,14,80.11203857972475
2021-03-04,15,84.121863981852
2021-03-04,16,78.15584347920239
2021-03-04,17,83.82166447602447
2021-03-04,18,84.66490194194549
2021-03-04,19,83.46090908047253
2021-03-04,20,77.05366506303
2021-03-04,21,71.07204107102157
2021-03-04,22,60.11504750219682
2021-03-04,23,64.62251795214321
2021-03-05,0,58.15846540090623
2021-03-05,1,58.35529838530849
2021-03-05,2,57.68871443292514
2021-03-05,3,59.42002331735891
2021-03-05,4,58.9511781292153
2021-03-05,5,57.75943047297881
2021-03-05,6,59.4803545105608
2021-03-05,7,63.75274948938981
2021-03-05,8,70.83563182067783
2021-03-05,9,72.00526073090218
2021-03-05,10,73.82836684147674
2021-03-05,11,87.58839009077003
2021-03-05,12,94.50275533206462
2021-03-05,13,96.78837038712334
2021-03-05,14,91.98082295354436
2021-03-05,15,97.81761538591668
2021-03-05,16,91.83955773928568
2021-03-05,17,91.14227791958496
2021-03-05,18,94.57261557937038
2021-03-05,19,90.00619240618214
2021-03-05,20,82.97264844774863
2021-03-05,21,75.57553426492072
2021-03-05,22,64.81974468472362
2021-03-05,23,63.96495837694331
2021-03-06,0,65.8662524398819
2021-03-06,1,60.430122406028
2021-03-06,2,65.39650147190082
2021-03-06,4,59.02358018349929
2021-03-06,7,61.212172885021815
2021-03-06,8,68.29505521630983
2021-03-06,9,80.42650993505998
2021-03-06,10,93.30645901269287
2021-03-06,11,105.19815131192236
2021-03-06,12,111.92539512796176
2021-03-06,13,112.13119055876484
2021-03-06,14,109.35619201267768
2021-03-06,15,110.09788372389764
2021-03-06,16,107.697236381219
2021-03-06,17,100.03958325599217
2021-03-06,18,100.07009584744728
2021-03-06,19,99.8616202075207
2021-03-06,20,84.86913016018072
2021-03-06,21,75.51186248628105
2021-03-06,22,71.42499385203216
2021-03-06,23,63.03109078652978
2021-03-07,0,62.850804966174074
2021-03-07,1,57.414674932320146
2021-03-07,2,62.38105399819298
2021-03-07,3,55.135714496826736
2021-03-07,4,56.00813270979144
2021-03-07,5,54.31771819830922
2021-03-07,7,57.69805855606824
2021-03-07,8,64.78094088735625
2021-03-07,9,77.10428486857555
2021-03-07,10,82.15206672524374
2021-03-07,11,91.0704427669363
2021-03-07,12,95.93760898001386
2021-03-07,13,101.10239562704155
2021-03-07,14,95.39397587059243
2021-03-07,15,101.54064454368778
2021-03-07,16,95.18449918966346
2021-03-07,17,90.50810637445088
2021-03-07,18,91.76591372103948
2021-03-07,19,90.49288986668785
2021-03-07,20,78.5237228121053
2021-03-07,21,71.9191804892889
2021-03-07,22,67.83231185504002
2021-03-07,23,60.4154737114033
2021-03-08,0,55.676172073577796
2021-03-08,1,50.8737843809747
2021-03-08,2,52.65321748844262
2021-03-08,3,50.196806151935505
2021-03-08,4,49.349536073919246
2021-03-08,6,49.24513763315064
2021-03-08,7,59.95520916152768
2021-03-08,8,65.31002533292849
2021-03-08,9,70.18689709146378
2021-03-08,10,69.16175395849277
2021-03-08,11,71.80967430016501
2021-03-08,12,73.22218077973913
2021-03-08,13,70.20289600721401
2021-03-08,14,70.58290045837148
2021-03-08,15,70.2166289683792
2021-03-08,16,74.23391768595089
2021-03-08,17,78.49982450489699
2021-03-08,18,78.47768554074537
2021-03-08,19,76.41301838731346
2021-03-08,20,72.18981240765324
2021-03-08,21,66.17098854721314
2021-03-08,22,58.7607861801788
2021-03-08,23,54.456431249981684
2021-03-09,0,59.146980371216976
2021-03-09,1,53.82307451539302
2021-03-09,2,55.60250762286094
2021-03-09,3,52.76008879987244
2021-03-09,4,49.514636276276
2021-03-09,5,48.096613205212115
2021-03-09,6,50.49487682742114
2021-03-09,7,61.132958894181506
2021-03-09,8,66.48777506558235
2021-03-09,9,71.36464682411764
2021-03-09,10,68.45745802319998
2021-03-09,11,71.10537836487222
2021-03-09,12,71.09742165381589
2021-03-09,13,68.70001288849072
2021-03-09,14,69.34891262330652
2021-03-09,15,68.71374584965591
2021-03-09,16,72.91546601123515
2021-03-09,17,78.11565582292879
2021-03-09,18,78.09351685877716
2021-03-09,19,76.02884970534525
2021-03-09,20,71.88875960504899
2021-03-09,21,67.12583890534052
2021-03-09,22,60.54656375308381
2021-03-09,23,56.242208822886695
2021-03-10,0,59.18328499579709
2021-03-10,1,54.58427828806015
2021-03-10,2,56.36371139552807
2021-03-10,4,52.72002228754623
2021-03-10,6,50.03625551473856
2021-03-10,7,61.16926351876162
2021-03-10,8,66.22321701569268
2021-03-10,9,70.4605945872818
2021-03-10,10,67.55340578636414
2021-03-10,11,70.20132612803638
2021-03-10,12,70.19336941698005
2021-03-10,13,67.03391461001421
2021-03-10,14,67.68281434483
2021-03-10,15,67.0476475711794
2021-03-10,16,72.01141377439932
2021-03-10,17,77.21160358609295
2021-03-10,18,77.18946462194133
2021-03-10,19,76.38423065036488
2021-03-10,20,72.93049527385094
2021-03-10,21,66.93389535474054
2021-03-10,22,64.52149676360926
2021-03-10,23,60.51800450788196
2021-03-11,0,62.62214195795446
2021-03-11,2,61.52881959175344
2021-03-11,3,62.60319593043336
2021-03-11,4,59.35774340683692
2021-03-11,5,54.6053741660501
2021-03-11,6,57.65630908646428
2021-03-11,7,64.60812048091898
2021-03-11,8,69.66207397785007
2021-03-11,9,73.55153011668736
2021-03-11,10,73.98020997128027
