date,hour,demand
2021-03-01,0,55.077831785166616
2021-03-01,1,49.519194912284256
2021-03-01,2,52.10386418934589
2021-03-01,3,50.7199450697855
2021-03-01,5,50.79706928697488
2021-03-01,6,50.48715913097343
2021-03-01,7,61.24157356506613
2021-03-01,8,68.62314193677466
2021-03-01,9,75.74828808340985
2021-03-01,10,77.43494840317763
2021-03-01,11,82.31725939814679
2021-03-01,12,90.43581785318929
2021-03-01,13,90.66348558315603
2021-03-01,14,92.22300163360536
2021-03-01,15,90.20644776122248
2021-03-01,16,90.81991968656904
2021-03-01,17,94.96548562269984
2021-03-01,18,95.38595663975369
2021-03-01,19,89.49939653966628
2021-03-01,20,73.85073334389885
2021-03-01,21,68.58224587245114
2021-03-01,22,65.14111306490192
2021-03-01,23,59.52439264747016
2021-03-02,0,55.58800199859873
2021-03-02,1,50.75048836053941
2021-03-02,2,52.19301719760044
2021-03-02,4,49.52227645829629
2021-03-02,6,50.37857622888739
2021-03-02,7,61.184743991438545
2021-03-02,8,66.32378114718077
2021-03-02,9,72.9474776325306
2021-03-02,10,72.26654123699656
2021-03-02,11,74.40758580990634
2021-03-02,12,78.48797996406773
2021-03-02,13,78.75757018683258
2021-03-02,14,78.75757018683258
2021-03-02,15,78.49817220151124
2021-03-02,16,82.92129086986857
2021-03-02,17,87.66223756984881
2021-03-02,18,87.35194337690368
2021-03-02,19,82.19513683707474
2021-03-02,20,74.19680438481741
2021-03-02,21,69.42976657465503
2021-03-02,22,62.45805775558789
2021-03-02,23,58.38186359555017
2021-03-03,0,59.059339138362176
2021-03-03,2,55.31204784877162
2021-03-03,3,53.92812872921122
2021-03-03,4,51.90113612775023
2021-03-03,5,52.57896915051929
2021-03-03,6,51.677952289628394
2021-03-03,7,61.21123134615916
2021-03-03,8,67.82947470938436
2021-03-03,9,73.58745124478439
2021-03-03,10,75.71381165671676
2021-03-03,11,80.17432619746792
2021-03-03,12,80.76847809885385
2021-03-03,13,78.20687948436779
2021-03-03,14,79.69658873953482
2021-03-03,15,77.71423865928985
2021-03-03,16,83.73839780443927
2021-03-03,17,89.53933140474996
2021-03-03,18,89.7947595112512
2021-03-03,19,83.9932564207597
2021-03-03,20,73.88530149650639
2021-03-03,21,70.24793831297187
2021-03-03,22,62.96304344911719
2021-03-03,23,59.21785924392883
2021-03-04,0,56.59615494685953
2021-03-04,1,53.52386244316396
2021-03-04,2,54.22998873820866
2021-03-04,4,51.55924799890451
2021-03-04,6,51.82444106460616
2021-03-04,7,60.71502670462252
2021-03-04,8,65.85406386036475
2021-03-04,9,71.61204039576478
2021-03-04,10,72.75213329918141
2021-03-04,11,74.47138141787319
2021-03-04,12,77.24672835928554
2021-03-04,13,77.47439608925228
2021-03-04,14,77.47439608925228
2021-03-04,15,78.08919068509154
2021-03-04,16,79.95632063255422
2021-03-04,17,83.70159259164969
2021-03-04,18,81.8051143723096
2021-03-04,19,76.54935191656423
2021-03-04,20,73.68462784164623
2021-03-04,21,70.96555128920305
2021-03-04,22,65.10939702912123
2021-03-04,23,61.03320286908354
2021-03-05,0,66.21152973342558
2021-03-05,1,59.04567236783215
2021-03-05,2,62.50881098294597
2021-03-05,3,56.724300574458034
2021-03-05,4,53.05237013568986
2021-03-05,5,56.42088751825195
2021-03-05,6,52.82918629756803
2021-03-05,7,61.86115003349447
2021-03-05,8,71.3411302096059
2021-03-05,9,78.3723579378908
2021-03-05,10,82.61324967664594
2021-03-05,11,90.68176712461324
2021-03-05,12,98.87749480309041
2021-03-05,13,97.81634385643585
2021-03-05,14,96.55577537161916
2021-03-05,15,93.35835319791144
2021-03-05,16,93.30437830301545
2021-03-05,17,93.05050289199905
2021-03-05,18,96.73064222150752
2021-03-05,19,89.5720808150163
2021-03-05,20,79.5329430586251
2021-03-05,21,78.04019753797938
2021-03-05,22,70.7001987080367
2021-03-05,23,63.034559971997695
2021-03-06,0,62.47193195116854
2021-03-06,1,59.129228973903004
2021-03-06,2,60.61491370105223
2021-03-06,4,56.84942013062231
2021-03-06,7,61.12109084933628
2021-03-06,8,66.55154023090603
2021-03-06,9,76.41244762054863
2021-03-06,10,85.69364408755109
2021-03-06,11,99.54279796340464
2021-03-06,12,109.90761749396707
2021-03-06,13,112.14281779591398
2021-03-06,14,111.78951623401886
2021-03-06,15,110.4599026313313
2021-03-06,16,110.09822425717046
2021-03-06,17,98.91068625167725
2021-03-06,18,98.0419669685289
2021-03-06,19,91.74336436031408
2021-03-06,20,79.45528314321501
2021-03-06,21,73.60332920135457
2021-03-06,22,67.85633384146169
2021-03-06,23,60.37331044285093
2021-03-07,0,62.6969819620107
2021-03-07,1,54.39820128296993
2021-03-07,2,58.34373750113856
2021-03-07,3,53.864813950578075
2021-03-07,4,51.70670735428753
2021-03-07,5,49.76665276241404
2021-03-07,7,59.28198340730033
2021-03-07,8,67.20761590054565
2021-03-07,9,80.22595081830828
2021-03-07,10,84.40266552182096
2021-03-07,11,95.50208474368375
2021-03-07,12,101.83759165673847
2021-03-07,13,103.28234441418007
2021-03-07,14,98.58023800399924
2021-03-07,15,99.56176660464205
2021-03-07,16,95.48043758786793
2021-03-07,17,89.53565148681396
2021-03-07,18,89.15738786895187
2021-03-07,19,89.95188180289757
2021-03-07,20,80.38585866523573
2021-03-07,21,75.51799350983951
2021-03-07,22,67.31040506198153
2021-03-07,23,59.220324899745165
2021-03-08,0,55.76743218506106
2021-03-08,1,50.2087953121787
2021-03-08,2,52.057062047223994
2021-03-08,3,50.92178640768766
2021-03-08,4,48.89479380622666
2021-03-08,6,49.26271667299427
2021-03-08,7,60.15276002770823
2021-03-08,8,66.52235991090937
2021-03-08,9,73.64750605754456
2021-03-08,10,76.18610251802812
2021-03-08,11,77.21178997322495
2021-03-08,12,79.43061230874723
2021-03-08,13,79.65828003871397
2021-03-08,14,79.72808683399627
2021-03-08,15,79.43640355251566
2021-03-08,16,81.00183035806641
2021-03-08,17,84.66139443147094
2021-03-08,18,83.35699485762251
2021-03-08,19,79.95923026403787
2021-03-08,20,72.57872529945313
2021-03-08,21,67.3102378280054
2021-03-08,22,61.77332875535906
2021-03-08,23,57.391545518598775
2021-03-09,0,61.502299659477
2021-03-09,1,53.953831562676775
2021-03-09,2,56.0343597746336
2021-03-09,3,52.39113214773726
2021-03-09,4,49.98446838742492
2021-03-09,5,50.046933808345116
2021-03-09,6,50.35239125419253
2021-03-09,7,60.745062125330186
2021-03-09,8,68.0901460101642
2021-03-09,9,73.39473059048373
2021-03-09,10,74.93900993540663
2021-03-09,11,78.45812565013311
2021-03-09,12,77.98637988456764
2021-03-09,13,78.25597010733249
2021-03-09,14,72.71171542232545
2021-03-09,15,70.27574645739526
2021-03-09,16,74.05613131312812
2021-03-09,17,79.26965036560446
2021-03-09,18,79.97869735679093
2021-03-09,19,76.18559677510852
2021-03-09,20,67.53084825523692
2021-03-09,21,66.40301112321946
2021-03-09,22,59.821982762376486
2021-03-09,23,55.002288973446625
2021-03-10,0,55.65031661004012
2021-03-10,1,52.919006388913886
2021-03-10,2,53.92167778421249
2021-03-10,4,51.25093704490834
2021-03-10,6,51.51613011060999
2021-03-10,7,61.47635249354287
2021-03-10,8,66.61538964928508
2021-03-10,9,72.37336618468511
2021-03-10,10,71.69242978915106
2021-03-10,11,73.06248523364016
2021-03-10,12,71.04333817169028
2021-03-10,13,71.31292839445513
2021-03-10,14,71.31292839445513
2021-03-10,15,70.5675285464075
2021-03-10,16,75.94260209496903
2021-03-10,17,79.95723401558355
2021-03-10,18,80.1329416853647
2021-03-10,19,76.34706892342993
2021-03-10,20,72.00888996587196
2021-03-10,21,69.03763220077175
2021-03-10,22,63.181477940689916
2021-03-10,23,59.105283780652236
2021-03-11,0,57.101223569770454
2021-03-11,2,55.25761765540658
2021-03-11,3,54.12234201587023
2021-03-11,4,52.09534941440924
2021-03-11,5,51.06197106096221
2021-03-11,6,51.87216557628741
2021-03-11,7,60.72084669545956
2021-03-11,8,67.0904465786607
2021-03-11,9,72.84842311406074
2021-03-11,10,76.90658273105844
2021-03-11,11,77.93227018625527
2021-03-11,12,79.84022741943252
2021-03-11,13,80.19597752152607
2021-03-11,14,79.04286205605995
2021-03-11,15,78.78538256671725
2021-03-11,16,79.7850312883281
2021-03-11,17,83.23009570386714
2021-03-11,18,82.44337223866187
2021-03-11,19,79.12002186527651
2021-03-11,20,73.59162759872257
2021-03-11,21,71.29834354807427
2021-03-11,22,64.98249339967582
2021-03-11,23,60.60071016291557
2021-03-12,0,58.98060314143186
