date,hour,demand
2021-03-01,0,54.50145863852186
2021-03-01,1,55.55811206838772
2021-03-01,2,56.61476549825359
2021-03-01,3,57.67141892811945
2021-03-01,5,59.78472578785117
2021-03-01,6,60.841379217717034
2021-03-01,7,61.8980326475829
2021-03-01,8,62.95468607744876
2021-03-01,9,64.01133950731463
2021-03-01,10,65.06799293718049
2021-03-01,11,66.12464636704635
2021-03-01,12,67.18129979691221
2021-03-01,13,68.23795322677807
2021-03-01,14,69.29460665664394
2021-03-01,15,70.3512600865098
2021-03-01,16,71.40791351637566
2021-03-01,17,72.46456694624152
2021-03-01,18,73.52122037610738
2021-03-01,19,74.57787380597324
2021-03-01,20,75.63452723583912
2021-03-01,21,76.69118066570498
2021-03-01,22,77.74783409557084
2021-03-01,23,78.8044875254367
2021-03-02,0,57.37897525046655
2021-03-02,1,58.435628680332414
2021-03-02,2,59.492282110198275
2021-03-02,4,61.605588969930004
2021-03-02,6,63.718895829661726
2021-03-02,7,64.7755492595276
2021-03-02,8,65.83220268939345
2021-03-02,9,66.88885611925932
2021-03-02,10,67.94550954912518
2021-03-02,11,69.00216297899104
2021-03-02,12,70.0588164088569
2021-03-02,13,71.11546983872276
2021-03-02,14,72.17212326858862
2021-03-02,15,73.22877669845448
2021-03-02,16,74.28543012832036
2021-03-02,17,75.34208355818622
2021-03-02,18,76.39873698805208
2021-03-02,19,77.45539041791794
2021-03-02,20,78.5120438477838
2021-03-02,21,79.56869727764966
2021-03-02,22,80.62535070751554
2021-03-02,23,81.6820041373814
2021-03-03,0,60.256491862411245
2021-03-03,2,62.36979872214297
2021-03-03,3,63.426452152008835
2021-03-03,4,64.4831055818747
2021-03-03,5,65.53975901174056
2021-03-03,6,66.59641244160642
2021-03-03,7,67.65306587147228
2021-03-03,8,68.70971930133814
2021-03-03,9,69.766372731204
2021-03-03,10,70.82302616106986
2021-03-03,11,71.87967959093572
2021-03-03,12,72.93633302080158
2021-03-03,13,73.99298645066746
2021-03-03,14,75.04963988053332
2021-03-03,15,76.10629331039918
2021-03-03,16,77.16294674026504
2021-03-03,17,78.2196001701309
2021-03-03,18,79.27625359999678
2021-03-03,19,80.33290702986264
2021-03-03,20,81.3895604597285
2021-03-03,21,82.44621388959436
2021-03-03,22,83.50286731946022
2021-03-03,23,84.55952074932608
2021-03-04,0,63.13400847435594
2021-03-04,1,64.1906619042218
2021-03-04,2,65.24731533408766
2021-03-04,4,67.36062219381938
2021-03-04,6,69.4739290535511
2021-03-04,7,70.53058248341696
2021-03-04,8,71.58723591328284
2021-03-04,9,72.6438893431487
2021-03-04,10,73.70054277301456
2021-03-04,11,74.75719620288042
2021-03-04,12,75.81384963274628
2021-03-04,13,76.87050306261214
2021-03-04,14,77.92715649247802
2021-03-04,15,78.98380992234388
2021-03-04,16,80.04046335220974
2021-03-04,17,81.0971167820756
2021-03-04,18,82.15377021194146
2021-03-04,19,83.21042364180732
2021-03-04,20,84.26707707167319
2021-03-04,21,85.32373050153905
2021-03-04,22,86.38038393140491
2021-03-04,23,87.43703736127077
2021-03-05,0,66.01152508630062
2021-03-05,1,67.06817851616648
2021-03-05,2,68.12483194603234
2021-03-05,3,69.1814853758982
2021-03-05,4,70.23813880576408
2021-03-05,5,71.29479223562994
2021-03-05,6,72.3514456654958
2021-03-05,7,73.40809909536166
2021-03-05,8,74.46475252522752
2021-03-05,9,75.52140595509339
2021-03-05,10,76.57805938495926
2021-03-05,11,77.63471281482512
2021-03-05,12,78.69136624469098
2021-03-05,13,79.74801967455684
2021-03-05,14,80.8046731044227
2021-03-05,15,81.86132653428857
2021-03-05,16,82.91797996415443
2021-03-05,17,83.97463339402029
2021-03-05,18,85.03128682388615
2021-03-05,19,86.08794025375201
2021-03-05,20,87.14459368361787
2021-03-05,21,88.20124711348373
2021-03-05,22,89.25790054334959
2021-03-05,23,90.31455397321545
2021-03-06,0,68.88904169824531
2021-03-06,1,69.94569512811118
2021-03-06,2,71.00234855797704
2021-03-06,4,73.11565541770877
2021-03-06,7,76.28561570730636
2021-03-06,8,77.34226913717222
2021-03-06,9,78.39892256703808
2021-03-06,10,79.45557599690395
2021-03-06,11,80.5122294267698
2021-03-06,12,81.56888285663567
2021-03-06,13,82.62553628650153
2021-03-06,14,83.68218971636739
2021-03-06,15,84.73884314623325
2021-03-06,16,85.79549657609911
2021-03-06,17,86.85215000596497
2021-03-06,18,87.90880343583083
2021-03-06,19,88.9654568656967
2021-03-06,20,90.02211029556256
2021-03-06,21,91.07876372542842
2021-03-06,22,92.13541715529429
2021-03-06,23,93.19207058516015
2021-03-07,0,71.76655831019
2021-03-07,1,72.82321174005587
2021-03-07,2,73.87986516992174
2021-03-07,3,74.9365185997876
2021-03-07,4,75.99317202965346
2021-03-07,5,77.04982545951933
2021-03-07,7,79.16313231925105
2021-03-07,8,80.21978574911691
2021-03-07,9,81.27643917898277
2021-03-07,10,82.33309260884863
2021-03-07,11,83.38974603871449
2021-03-07,12,84.44639946858035
2021-03-07,13,85.50305289844621
2021-03-07,14,86.55970632831207
2021-03-07,15,87.61635975817794
2021-03-07,16,88.67301318804381
2021-03-07,17,89.72966661790967
2021-03-07,18,90.78632004777555
2021-03-07,19,91.84297347764141
2021-03-07,20,92.89962690750727
2021-03-07,21,93.95628033737313
2021-03-07,22,95.01293376723899
2021-03-07,23,96.06958719710485
2021-03-08,0,53.346420561395185
2021-03-08,1,54.40307399126105
2021-03-08,2,55.459727421126914
2021-03-08,3,56.516380850992775
2021-03-08,4,57.573034280858636
2021-03-08,6,59.686341140590365
2021-03-08,7,60.742994570456226
2021-03-08,8,61.79964800032209
2021-03-08,9,62.856301430187955
2021-03-08,10,63.912954860053816
2021-03-08,11,64.96960828991968
2021-03-08,12,66.02626171978554
2021-03-08,13,67.0829151496514
2021-03-08,14,68.13956857951726
2021-03-08,15,69.19622200938312
2021-03-08,16,70.25287543924898
2021-03-08,17,71.30952886911484
2021-03-08,18,72.36618229898072
2021-03-08,19,73.42283572884658
2021-03-08,20,74.47948915871244
2021-03-08,21,75.5361425885783
2021-03-08,22,76.59279601844416
2021-03-08,23,77.64944944831002
2021-03-09,0,56.22393717333988
2021-03-09,1,57.28059060320574
2021-03-09,2,58.337244033071606
