date,hour,demand
2021-03-01,0,63.31879230979304
2021-03-01,1,51.6955088822181
2021-03-01,2,53.234998908805444
2021-03-01,3,50.7463405359592
2021-03-01,5,45.859625544666464
2021-03-01,6,44.91837312766367
2021-03-01,7,61.379823185741245
2021-03-01,8,69.52489336159579
2021-03-01,9,76.9967528025997
2021-03-01,10,76.3759970451494
2021-03-01,11,75.12973622620459
2021-03-01,12,84.37879995028992
2021-03-01,13,92.60988569391053
2021-03-01,14,90.51348653191896
2021-03-01,15,94.48667729521293
2021-03-01,16,88.6479400237593
2021-03-01,17,91.83469862539522
2021-03-01,18,89.63220754379357
2021-03-01,19,88.51569683822206
2021-03-01,20,85.54277658198731
2021-03-01,21,75.93422692706913
2021-03-01,22,71.87043807586146
2021-03-01,23,59.883809472225174
2021-03-02,0,56.44588162361823
2021-03-02,1,51.28458289053837
2021-03-02,2,52.8240729171257
2021-03-02,4,52.83581253971179
2021-03-02,6,50.19395095293444
2021-03-02,7,62.20429451214009
2021-03-02,8,68.28597273709387
2021-03-02,9,72.17229361685584
2021-03-02,10,71.19333789450828
2021-03-02,11,73.92643952785384
2021-03-02,12,82.19569984084598
2021-03-02,13,84.52162572171598
2021-03-02,14,85.09239762213377
2021-03-02,15,83.97535574822618
2021-03-02,16,90.92816549518291
2021-03-02,17,94.34910421518099
2021-03-02,18,92.68616905281752
2021-03-02,19,90.18521310303596
2021-03-02,20,83.75093759063788
2021-03-02,21,75.6387760288614
2021-03-02,22,69.19008330736628
2021-03-02,23,59.266846654630776
2021-03-03,0,57.03865710362893
2021-03-03,2,53.41684839713641
2021-03-03,3,54.07158647908576
2021-03-03,4,53.428588019722504
2021-03-03,5,54.59160691907834
2021-03-03,6,54.29084311640316
2021-03-03,7,62.79706999215079
2021-03-03,8,67.6353307382571
2021-03-03,9,70.25221855747566
2021-03-03,10,69.2732628351281
2021-03-03,11,72.32060820124816
2021-03-03,12,70.50043801327647
2021-03-03,13,63.26630523864744
2021-03-03,14,63.53869411758247
2021-03-03,15,62.42165224367489
2021-03-03,16,77.86948997025627
2021-03-03,17,82.87615960143258
2021-03-03,18,81.21322443906911
2021-03-03,19,78.97105213846338
2021-03-03,20,72.53677662606529
2021-03-03,21,71.03114298992664
2021-03-03,22,59.9918962000006
2021-03-03,23,57.08766132432858
2021-03-04,0,55.90511099427912
2021-03-04,1,52.12642953880516
2021-03-04,2,53.66591956539251
2021-03-04,4,52.88795638170531
2021-03-04,6,55.948903573827785
2021-03-04,7,62.5593597617773
2021-03-04,8,67.3976205078836
2021-03-04,9,69.11867244812584
2021-03-04,10,69.10687541241151
2021-03-04,11,71.14218097003318
2021-03-04,12,72.62871724458444
2021-03-04,13,72.62871724458444
2021-03-04,14,72.90110612351947
2021-03-04,15,77.44452367278167
2021-03-04,16,77.17228185470805
2021-03-04,17,82.17895148588435
2021-03-04,18,79.93247575270685
2021-03-04,19,77.7926249072484
2021-03-04,20,72.37038920334871
2021-03-04,21,68.94877515217169
2021-03-04,22,65.94948753756543
2021-03-04,23,63.94108854086977
2021-03-05,0,60.20634666049842
2021-03-05,1,55.507597253396646
2021-03-05,2,58.17838063242676
2021-03-05,3,54.69544301319382
2021-03-05,4,52.87808342456497
2021-03-05,5,56.239794419362624
2021-03-05,6,55.93903061668745
2021-03-05,7,61.17080605382929
2021-03-05,8,66.89443569735462
2021-03-05,9,75.06151526613903
2021-03-05,10,76.85641061680639
2021-03-05,11,84.1482871541843
2021-03-05,12,88.33418339657565
2021-03-05,13,88.6480326991598
2021-03-05,14,88.92042157809483
2021-03-05,15,92.13262553481164
2021-03-05,16,90.09153744205457
2021-03-05,17,91.04541361568121
2021-03-05,18,90.5791544304176
2021-03-05,19,85.93506765330565
2021-03-05,20,79.9153351987263
2021-03-05,21,74.86485983692786
2021-03-05,22,68.18257873886921
2021-03-05,23,61.23665222434985
2021-03-06,0,63.45730834119568
2021-03-06,1,58.75855893409392
2021-03-06,2,61.42934231312403
2021-03-06,4,55.23620064789414
2021-03-06,7,60.65193509036037
2021-03-06,8,66.37556473388571
2021-03-06,9,78.3246901069793
2021-03-06,10,92.10156686133178
2021-03-06,11,102.93251168262557
2021-03-06,12,114.81967978783902
2021-03-06,13,116.31980039981165
2021-03-06,14,113.30962869975424
2021-03-06,15,113.89441539547842
2021-03-06,16,110.98752387344884
2021-03-06,17,101.0587982843474
2021-03-06,18,100.29376145425472
2021-03-06,19,97.07969927543758
2021-03-06,20,85.2941031299701
2021-03-06,21,78.51863318719926
2021-03-06,22,70.28697913054329
2021-03-06,23,59.14132245449031
2021-03-07,0,63.45730834119568
2021-03-07,1,58.75855893409392
2021-03-07,2,61.42934231312403
2021-03-07,3,57.053560236523
2021-03-07,4,55.23620064789414
2021-03-07,5,56.72053716917032
2021-03-07,7,60.65193509036037
2021-03-07,8,64.61654602378833
2021-03-07,9,76.56567139688192
2021-03-07,10,80.66755113282854
2021-03-07,11,91.49849595412233
2021-03-07,12,99.0562826505714
2021-03-07,13,103.96917457795776
2021-03-07,14,97.82090133038965
2021-03-07,15,101.60943883579031
2021-03-07,16,95.9775760976426
2021-03-07,17,89.9762056471579
2021-03-07,18,87.40163311196878
2021-03-07,19,87.36304279891905
2021-03-07,20,76.63641248405408
2021-03-07,21,73.72151091925123
2021-03-07,22,67.24887557269264
2021-03-07,23,59.02102751882994
2021-03-08,0,56.38442817562765
2021-03-08,1,48.07461606147175
2021-03-08,2,49.61410608805908
2021-03-08,3,50.754588825111
2021-03-08,4,48.91382467193891
2021-03-08,6,52.39937075809392
2021-03-08,7,60.595832871634734
2021-03-08,8,62.75412085410179
2021-03-08,9,68.24240589860484
2021-03-08,10,67.90188159526407
2021-03-08,11,69.93718715288574
2021-03-08,12,72.56753406505526
2021-03-08,13,74.54806756420415
2021-03-08,14,74.66255821396544
2021-03-08,15,72.78079513754811
2021-03-08,16,75.03690173255343
2021-03-08,17,77.10920613055178
2021-03-08,18,77.44659729960922
2021-03-08,19,74.8861243639284
2021-03-08,20,70.99076016278792
2021-03-08,21,63.37235629624172
2021-03-08,22,57.79858873142415
2021-03-08,23,52.796109809550394
2021-03-09,0,57.61202175704981
2021-03-09,1,52.45072302396995
2021-03-09,2,53.99021305055728
2021-03-09,3,52.45072302396995
2021-03-09,4,51.20052306904595
2021-03-09,5,50.34339189401295
2021-03-09,6,51.51199869088478
2021-03-09,7,62.21061258727692
2021-03-09,8,67.04887333338323
2021-03-09,9,71.02317361471057
2021-03-09,10,70.04421789236301
2021-03-09,11,72.07952344998468
2021-03-09,12,70.48505938766709
2021-03-09,13,70.48505938766709
2021-03-09,14,69.95164951078554
2021-03-09,15,69.43586322515972
2021-03-09,16,74.69647416408007
2021-03-09,17,78.27388319255319
2021-03-09,18,78.04020863289291
2021-03-09,19,75.53925268311136
2021-03-09,20,71.0588022457524
2021-03-09,21,63.80544541682648
2021-03-09,22,59.46168419758188
2021-03-09,23,54.45920527570812
2021-03-10,0,57.80961216086386
2021-03-10,1,52.648313427784
2021-03-10,2,54.18780345437133
2021-03-10,4,51.39811347286
2021-03-10,6,50.996108148551905
2021-03-10,7,62.40820299109097
2021-03-10,8,67.24646373719727
2021-03-10,9,71.02317361471057
2021-03-10,10,70.04421789236301
2021-03-10,11,72.07952344998468
2021-03-10,12,70.48505938766709
2021-03-10,13,70.48505938766709
2021-03-10,14,69.95164951078554
2021-03-10,15,69.43586322515972
2021-03-10,16,74.69647416408007
2021-03-10,17,78.27388319255319
2021-03-10,18,78.04020863289291
2021-03-10,19,75.79803633228718
2021-03-10,20,71.31758589492823
2021-03-10,21,67.07278733998808
2021-03-10,22,62.72902612074349
2021-03-10,23,57.726547198869746
2021-03-11,0,57.03667352984848
2021-03-11,2,54.797482100961865
2021-03-11,3,53.25799207437452
2021-03-11,4,53.049262322312075
2021-03-11,5,51.95025069487121
2021-03-11,6,53.118857491743036
2021-03-11,7,61.63526436007559
2021-03-11,8,66.4735251061819
2021-03-11,9,70.2502349836952
2021-03-11,10,70.23843794798087
2021-03-11,11,72.27374350560254
2021-03-11,12,73.98598590580791
2021-03-11,13,73.98598590580791
2021-03-11,14,73.45257602892636
2021-03-11,15,75.61390774531323
2021-03-11,16,75.3719133353647
2021-03-11,17,78.94932236383781
2021-03-11,18,78.1321072333635
2021-03-11,19,75.99225638790504
2021-03-11,20,71.51180595054609
2021-03-11,21,69.85266772785337
2021-03-11,22,65.50890650860876
2021-03-11,23,60.506427586735036
2021-03-12,0,59.504017696072445
2021-03-12,1,55.45807395780894
2021-03-12,2,57.4760516680008
2021-03-12,4,53.96348476687345
2021-03-12,5,45.42091283920112
2021-03-12,6,46.58951963607295
2021-03-12,7,61.17080605382929
2021-03-12,8,65.69270368565999
2021-03-12,9,73.15745429001844
2021-03-12,10,74.4310730640325
2021-03-12,11,81.72294960141042
2021-03-12,12,86.53892811618678
2021-03-12,13,86.85277741877093
2021-03-12,14,86.31936754188938
2021-03-12,15,88.48069925827625
2021-03-12,16,87.49048340584912
2021-03-12,17,88.34631256931796
2021-03-12,18,87.97810039421215
2021-03-12,19,82.70393134471519
2021-03-12,20,75.49985185758044
2021-03-12,21,74.33798462336243
2021-03-12,22,67.65882213549268
2021-03-12,23,61.41522458539929
2021-03-13,0,62.12044302724998
2021-03-13,1,58.07449928898648
2021-03-13,2,60.092476999178324
2021-03-13,5,47.04609680388503
2021-03-13,6,48.39458735381404
2021-03-13,7,60.305895558139596
2021-03-13,8,64.82779318997032
2021-03-13,9,75.78609278133901
2021-03-13,10,86.93394035560829
2021-03-13,11,98.00379366058397
2021-03-13,12,107.2149850956908
2021-03-13,13,111.49805806849216
2021-03-13,14,111.55503682724448
2021-03-13,15,114.20625161608696
2021-03-13,16,109.72281507339468
2021-03-13,17,104.69817940791839
2021-03-13,18,99.02905265420057
2021-03-13,19,95.18490820299841
2021-03-13,20,81.12279771934794
2021-03-13,21,78.12667658813072
2021-03-13,22,69.65923265798178
2021-03-13,23,61.3873230224376
2021-03-14,0,62.12044302724998
2021-03-14,1,58.07449928898648
2021-03-14,2,60.092476999178324
2021-03-14,3,56.707520704302226
2021-03-14,5,53.99544475312876
2021-03-14,6,55.34393530305777
2021-03-14,7,60.305895558139596
2021-03-14,8,64.27050649156756
2021-03-14,9,75.22880608293626
2021-03-14,10,79.44394559174928
2021-03-14,11,90.51379889672496
2021-03-14,12,95.39560892306743
2021-03-14,13,100.30850085045378
2021-03-14,14,97.2273780616954
2021-03-14,15,102.59246058775877
2021-03-14,16,94.7940477441978
2021-03-14,17,90.36922231437579
2021-03-14,18,86.21810475852398
2021-03-14,19,85.54943217308924
2021-03-14,20,74.53643330841325
2021-03-14,21,73.41073476679205
2021-03-14,22,65.50057753504585
2021-03-14,23,60.73648160644252
2021-03-15,0,55.04225181728346
2021-03-15,1,50.96725741098083
2021-03-15,2,52.50674743756816
2021-03-15,4,50.96352962547512
2021-03-15,5,48.641157506540566
2021-03-15,6,48.474229273349714
2021-03-15,7,60.80850145750456
2021-03-15,8,65.64676220361089
2021-03-15,9,70.06320459138459
2021-03-15,10,70.35721663756352
2021-03-15,11,72.63143067886708
2021-03-15,12,75.02286910735471
2021-03-15,13,74.54806756420415
2021-03-15,14,74.66255821396544
2021-03-15,15,72.78079513754811
2021-03-15,16,75.03690173255343
2021-03-15,17,77.10920613055178
